district,accident,time,place,lat,lng
3101124201500070,hurt,2015-4-28 6:38:00,陈行公路万芳路西约300米,31.1242922,121.5257153
3101139201400180,dead,2014-10-27 14:33:00,牡丹江路宝杨路东约1米,31.397842,121.485545
3101157201500030,dead,2015-1-24 6:50:00,上南路进凌兆路南约10米,31.148821,121.506491
3101175201500080,hurt,2015-3-30 0:15:00,同乐北路出长浜路北约150米,31.230416,121.473701
3101171201500090,hurt,2015-4-15 8:59:00,泗砖路长施公路东约5米,31.0793729,121.2870637
3101124201500070,hurt,2015-4-27 8:02:00,文井路进东川路北约500米,31.004393,121.383956
3101138201500050,hurt,2015-3-12 19:10:00,沪太公路金石路东约1米,31.230416,121.473701
3101048201500010,hurt,2015-3-26 5:01:00,虹梅路顾戴路(西)东南约10米,31.148569,121.408621
3101177201500050,hurt,2015-3-2 17:27:00,泖亭路华长路西约3米,30.9958484,121.2818727
3101138201500080,dead,2015-4-10 21:00:00,祁连山路进锦秋路东约500米,31.31993,121.381779
3101135201500030,hurt,2015-2-5 21:00:00,四元路进宝泉路东约150米,31.4136285,121.4283499
3101010201500000,dead,2015-1-11 17:23:00,金陵中路嵩山路西约0米,31.2242267,121.4771844
3101142201500030,dead,2015-3-17 10:29:00,博园路钱家村路西约3米,31.2663318,121.2256031
3101134201500070,dead,2015-4-4 10:30:00,友谊路出克山路西约200米,31.404014,121.47595
3101172201500000,hurt,2015-1-5 21:00:00,竹亭路进山房公路北约5米,30.9249067,121.2748801
3101157201500090,dead,2015-3-21 21:37:00,莱阳路出衡安路北约100米,31.321823,121.5830618
3101130201500030,damage,2015-2-9 5:36:00,同济路出宝杨路南约100米,31.3920366,121.481635
3101152201500020,dead,2015-1-14 7:08:00,张杨北路江东支路(北)南约20米,31.3099451,121.5893185
3101154201500010,dead,2015-1-9 20:38:00,川南奉公路进航城路南约100米,31.049321,121.762489
3101149201500020,hurt,2015-2-14 13:50:00,鹤望路出金运路东约200米,31.2449092,121.3237561
3102306201500020,dead,2015-2-26 18:47:00,潘圆公路出大兴路东约500米,31.230416,121.473701
3101086201500010,hurt,2015-1-27 23:35:00,天目中路大统路东约5米,31.2447144,121.4641931
3101138201400210,dead,2014-12-14 20:17:00,泰和路铁山路南约3米,31.3658703,121.4672991
3101202201500020,dead,2015-2-27 7:30:00,浦星公路东侧30km约50米,30.9916638,121.5146584
3101154201500000,dead,2015-1-1 10:13:00,沪南公路六奉公路南约3米,31.0391988,121.7833234
3101129201500070,hurt,2015-4-23 16:52:00,昆阳路出剑川路北约100米,31.0220052,121.3648981
3101173201500070,dead,2015-3-27 20:32:00,叶家公路进沪松公路东约500米,31.230416,121.473701
3101152201500060,dead,2015-2-18 19:00:00,其他路航头镇海桥村,31.230416,121.473701
3101044201500010,hurt,2015-4-16 12:01:00,漕宝路虹漕南路东南约10米,31.164516,121.412697
3101205201500030,dead,2015-3-12 18:50:00,沪杭公路进新北路北约200米,31.230416,121.473701
3101086201500010,hurt,2015-3-17 15:26:00,共和新路中山北路北约5米,31.261429,121.4611154
3101081201500010,dead,2015-4-12 2:14:00,共和新路出永和路南约100米,31.2922099,121.4504282
3101096201400040,dead,2014-12-19 5:30:00,四平路出密云路北约200米,31.274879,121.501481
3101179201500030,damage,2015-1-19 7:30:00,荣乐东路进联阳路西约20米,31.0209774,121.269324
3102307201500010,dead,2015-2-5 15:00:00,向化公路进陈海公路南约200米,31.581143,121.75835
3101155201500060,dead,2015-2-28 9:57:00,浦东大道进团林路西约25米,31.240123,121.519322
3101203201400200,dead,2014-12-19 20:11:00,观工路进南海公路南约200米,30.851339,121.4550484
3101133201500050,dead,2015-3-8 9:00:00,军工路淞军路路口,31.3180495,121.5450718
3101175201500040,dead,2015-1-28 23:40:00,玉树路进闵塔公路北约200米,30.9927754,121.2094766
3101179201500080,dead,2015-4-6 18:18:00,人民北路出南期昌路南约10米,31.0812538,121.2217963
3101170201500080,dead,2015-4-6 19:15:00,叶新公路进范家公路西约1200米,31.230416,121.473701
3101184201500000,dead,2015-1-10 7:42:00,锦商公路出商前路北约1000米,31.230416,121.473701
3101179201500070,hurt,2015-3-31 11:40:00,荣乐东路进方塔北路东约200米,31.017406,121.248694
3101013201500010,dead,2015-3-28 18:13:00,复兴中路进茂名南路东约100米,31.214912,121.4654496
3101175201500090,hurt,2015-4-16 9:35:00,人民北路出新松江路南约150米,31.0812538,121.2217963
3101070201500010,dead,2015-1-26 16:20:00,新村路大华路南约0米,31.279623,121.416817
3102307201500030,dead,2015-3-25 17:00:00,北沿公路出汲浜公路北约5米,31.611031,121.680259
3101121201500040,hurt,2015-3-18 8:23:00,宁虹路出申昆路西约150米,31.211099,121.3275898
3101209201500020,dead,2015-3-8 18:05:00,川南奉公路东侧48km约200米,31.049321,121.762489
3101151201500050,dead,2015-2-11 18:20:00,五洲大道东侧五洲大道南侧杨高北路下匝道前约800米,31.302589,121.589322
3101156201500030,dead,2015-1-22 19:09:00,其他路仓房村,31.230416,121.473701
3101169201500020,dead,2015-3-12 6:20:00,金廊公路进朱吕公路南约200米,30.80855,121.186191
3101184201500080,dead,2015-3-28 11:55:00,朱枫公路进康业路北约10米,31.230416,121.473701
3102213201500000,hurt,2015-3-27 11:11:00,港建路越海路口,31.3204731,121.6554331
3101124201500050,hurt,2015-3-31 7:07:00,北青公路华翔路西南约15米,31.185918,121.119318
3101143201500000,dead,2015-1-12 10:59:00,胜辛路洪德路东约2米,31.351688,121.241493
3101135201500010,dead,2015-1-20 19:04:00,月罗公路富乐支路东约1米,31.230416,121.473701
3101173201500050,hurt,2015-3-7 13:24:00,明中路出新育路东约300米,31.0773185,121.3383951
3101154201500040,dead,2015-1-30 4:55:00,外环高速东侧28.5km约10米,31.1362846,121.5220557
3101083201500010,dead,2015-3-15 20:25:00,粤秀路出彭江路北约200米,31.2910309,121.4608174
3101096201500010,hurt,2015-4-17 9:20:00,周家嘴路新建路南约0米,31.25445,121.496318
3101203201500000,dead,2015-1-14 11:15:00,大叶公路东侧31km约200米,31.230416,121.473701
3101085201500010,hurt,2015-2-8 9:28:00,中兴路进恒丰北路西约100米,31.253137,121.469046
3101153201500090,dead,2015-3-20 16:20:00,莱阳路出沪东路南约15米,31.321823,121.5830618
3101209201500000,dead,2015-1-22 15:05:00,南亭公路进浦卫公路西约500米,30.895426,121.372577
3101134201500050,hurt,2015-3-12 13:57:00,锦秋路出祁连山路东约800米,31.3190847,121.3813014
3101149201500020,dead,2015-3-12 6:42:00,靖远路临洮路南约5米,31.254232,121.330077
3101173201500070,hurt,2015-3-29 10:17:00,泗砖路进沪松公路南约40米,31.0793729,121.2870637
3101146201500040,dead,2015-4-6 0:25:00,外环高速外侧77Km+400M处,31.1362846,121.5220557
3101203201500000,dead,2015-1-5 19:51:00,金钱公路进平庄西路北约800米,31.230416,121.473701
3101174201500070,hurt,2015-3-26 16:26:00,明华路进明中路南约100米,31.0801211,121.336142
3101135201500050,hurt,2015-3-20 10:55:00,水产路进铁力路西约50米,31.381302,121.488242
3101137201500020,hurt,2015-1-14 7:30:00,宝安公路沪太公路路口,31.369566,121.430981
3101164201500010,dead,2015-1-28 18:00:00,亭枫公路进松卫南路东约1000米,31.230416,121.473701
3101076201500010,dead,2015-1-29 5:50:00,交通路进志丹路西约130米,31.2596733,121.4222927
3101134201500060,dead,2015-3-28 22:03:00,友谊路1869弄,31.3924021,121.4496507
3101174201500100,hurt,2015-4-10 10:13:00,北松公路汇北公路西北约5米,31.001971,121.258624
3101045201500000,hurt,2015-2-4 0:40:00,衡山路进乌鲁木齐南路西约150米,31.204715,121.446551
3101129201500040,hurt,2015-3-18 0:40:00,闸航路出召泰路西约20米,31.0193539,121.5398244
3101176201500060,hurt,2015-3-11 19:28:00,泗陈公路出沪松公路西约1000米,31.119125,121.279894
3101171201500100,dead,2015-4-27 19:11:00,新车公路新加路南约5米,31.031848,121.30733
3101203201400210,dead,2014-12-31 15:50:00,秀南路南中路东约5米,31.230416,121.473701
3101135201500020,hurt,2015-1-13 19:28:00,宝安公路联杨路东约300米,31.369566,121.430981
3101135201500010,dead,2015-1-14 7:04:00,月罗公路段泾路路口,31.230416,121.473701
3101175201500070,hurt,2015-3-28 11:10:00,沪松公路江川路东南约12米,31.145199,121.3309478
3101120201500070,dead,2015-4-28 8:10:00,吴中路进新镇路西约100米,31.1761632,121.3830025
3101176201500030,dead,2015-1-24 6:00:00,沈海高速西侧1299km约100米,30.9851542,121.2972822
3102232201500000,dead,2015-2-4 14:30:00,日樱南路进德堡路南约300米,31.3102258,121.6191169
3101127201500030,dead,2015-2-27 18:01:00,朱梅路进虹梅南路东约800米,31.230416,121.473701
3101179201500060,hurt,2015-3-14 14:38:00,振业路进张泾路西约80米,31.5230608,121.7593794
3101203201500040,dead,2015-4-7 9:00:00,上海绕城高速东侧88km约500米,31.3026409,121.6434811
3101179201500090,dead,2015-4-9 1:50:00,林荫新路出林绿路西约800米,31.1009844,121.2154974
3101170201500040,dead,2015-1-30 10:21:00,松汇西路玉树路西北约10米,31.250033,121.455711
3101071201500030,dead,2015-4-1 18:58:00,高陵路铜川路西南约0米,31.254617,121.382951
3101172201500060,hurt,2015-3-11 5:35:00,车亭公路进引水公路南约100米,31.230416,121.473701
3101184201500100,dead,2015-4-20 1:00:00,前云路进徐南路南约800米,31.1472042,121.2688591
3101080201500020,hurt,2015-4-15 6:13:00,共和新路进汶水路南约5米,31.293745,121.450174
3101134201500090,dead,2015-4-22 8:45:00,杨北路进杨宗支路东约150米,31.392021,121.413848
3101174201500100,dead,2015-4-22 5:29:00,九新公路进明中路北约100米,31.084901,121.316941
3101134201500070,dead,2015-4-4 21:37:00,月罗公路出锦乐路西约300米,31.230416,121.473701
3101149201500050,dead,2015-4-28 14:44:00,靖远路临洮路南约1米,31.254232,121.330077
3101137201500090,dead,2015-4-19 4:20:00,顾北路进潘泾路西约300米,31.352387,121.3932381
3101155201500140,dead,2015-4-27 12:30:00,其他路老港镇二灶港路日新13组,31.230416,121.473701
3101130201500070,hurt,2015-4-5 9:15:00,罗北路沪太公路东约1米,31.446061,121.363341
3101103201500010,dead,2015-3-16 8:05:00,国伟路出闸殷路东约200米,31.3317998,121.5301168
3101139201500080,dead,2015-4-13 23:26:00,富锦路江杨北路南约5米,31.404268,121.439894
3101047201500020,damage,2015-4-30 11:02:00,康健路习勤路东约5米,31.1648696,121.4245918
3101151201500040,dead,2015-1-29 12:30:00,迎宾高速西侧迎宾高速北侧唐黄上匝道前约2米,31.230416,121.473701
3101158201500140,dead,2015-4-27 23:11:00,金海路出川沙路西约50米,31.263439,121.638491
3101156201500150,dead,2015-4-30 15:43:00,川展路南六公路东约1米,31.157218,121.682919
3101129201500060,hurt,2015-4-13 7:37:00,莲花南路金都路北约5米,31.087631,121.419425
3101173201500090,hurt,2015-4-15 11:40:00,大叶公路进济众路东约10米,31.230416,121.473701
3101012201500010,dead,2015-4-24 22:07:00,西藏南路大林路东约0米,31.230416,121.473701
3101049201500020,hurt,2015-4-24 11:11:00,龙吴路出景联路(西)北约200米,31.0957806,121.4563151
3101155201500120,dead,2015-4-9 23:31:00,成山路华鹏路西北约3米,31.170688,121.496236
3101010201500010,dead,2015-3-30 9:50:00,金陵东路出广西南路西约30米,31.2298551,121.4860616
3101158201500040,dead,2015-2-2 19:50:00,台儿庄路出长岛路南约200米,31.2587863,121.5935158
3101139201500010,dead,2015-1-28 18:44:00,月罗公路进罗东路西约100米,31.230416,121.473701
3101186201500100,dead,2015-4-13 21:23:00,华青路进新达路南约20米,31.1747959,121.1300673
3101137201500080,hurt,2015-4-13 19:15:00,市一东路进潘泾路西约250米,31.4211744,121.3657987
3101169201500030,dead,2015-4-9 0:01:00,金山大道进杭州湾大道东约1米,31.230416,121.473701
3101139201500070,hurt,2015-4-3 6:50:00,富锦路潘泾路东约1米,31.389218,121.384689
3101138201500100,hurt,2015-4-28 10:09:00,沪太支路进守仁桥街西约300米,31.2913028,121.4238236
3102300201500040,dead,2015-4-13 12:15:00,草港公路出永前二号路西约20米,31.553558,121.736691
3101175201500080,hurt,2015-4-8 18:55:00,塔闵公路出松卫北路西约300米,31.230416,121.473701
3101079201500040,dead,2015-4-19 19:05:00,延长西路进宜川路东约60米,31.2607458,121.4364159
3101139201500090,dead,2015-4-21 16:35:00,铁山路进铁通路南约300米,31.3802788,121.4593285
3101155201500130,dead,2015-4-15 19:13:00,洲海路华东路西南约3米,31.230416,121.473701
3101019201500010,hurt,2015-4-25 17:58:00,复兴中路陕西南路西约0米,31.21364,121.461257
3101097201500020,dead,2015-4-25 7:20:00,长阳路出舟山路东约5米,31.2665974,121.5281962
3101153201500110,dead,2015-4-8 10:58:00,杨高北路港城路东约1米,31.280093,121.603247
3101171201500100,hurt,2015-4-11 23:57:00,泗砖路进长施公路南约150米,31.0793729,121.2870637
3101155201500150,dead,2015-4-29 19:31:00,浦明路商城路东北约5米,31.250033,121.455711
3101151201500080,dead,2015-3-13 21:24:00,高科西路出杨高南路北约200米,31.185757,121.509787
3101184201500090,dead,2015-4-6 15:32:00,白石公路进新胜路西约600米,31.256897,121.110435
3101017201500010,dead,2015-4-18 21:07:00,鲁班路出南塘浜路南约250米,31.199208,121.47506
